seduceplot.13.desc;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;[From.GetFirstName] m'a contacté, en disant qu'[From.GetSheHe] croit qu'[From.GetSheHe] peut m'aider à atteindre la cible de mon intrigue en privé ...;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;;;;;;;;x;;
seduceplot.13.a;Time to enact this plot.;Il est temps de mettre en place cette intrigue.;Time to enact this plot.;;Time to enact this plot.;;;;;;;;;x;;
seduceplot.13.b;"Tell [From.GetHerHim] ""not now.""";Dites-lui "pas maintenant.";"Tell [From.GetHerHim] ""not now.""";;"Tell [From.GetHerHim] ""not now.""";;;;;;;;;x
bastardevents.0.desc;My mother is asking my father to legitimize me.;Ma mère demande à mon père de me légitimer.;My mother is asking my father to legitimize me.;;My mother is asking my father to legitimize me.;;;;;;;;;x;;
bastardevents.0.a;I wonder what he'll say.;Je me demande ce qu'il va dire.;I wonder what he'll say.;;I wonder what he'll say.;;;;;;;;;x;;
bastardevents.1.desc;The mother of my bastard is asking me to legitimize him.;La mère de mon bâtard me demande de le légitimer.;The mother of my bastard is asking me to legitimize him.;;The mother of my bastard is asking me to legitimize him.;;;;;;;;;x;;
bastardevents.1.a;Rebuff the absurd request!;Rejeter la demande absurde !;Rebuff the absurd request!;;Rebuff the absurd request!;;;;;;;;;x;;
bastardevents.1.b;Grant the request and enable him to inherit.;Accorder la demande et lui permettre d'hériter.;Grant the request and enable him to inherit.;;Grant the request and enable him to inherit.;;;;;;;;;x;;
bastardevents.2.desc;My father refused to legitimize me.;Mon père a refusé de me légitimer.;My father refused to legitimize me.;;My father refused to legitimize me.;;;;;;;;;x;;
bastardevents.2.a;Well, there are other ways...;Eh bien, il y a d'autres façons ...;Well, there are other ways...;;Well, there are other ways...;;;;;;;;;x;;
bastardevents.2.b;Maybe he'll change his mind if I work harder.;Peut-être qu'il changera d'avis si je travaille dure.;Maybe he'll change his mind if I work harder.;;Maybe he'll change his mind if I work harder.;;;;;;;;;x;;
bastardevents.2.c;It's okay, I didn't want to inherit anyway.;C'est bon, je ne voulais pas hériter de toute façon.;It's okay, I didn't want to inherit anyway.;;It's okay, I didn't want to inherit anyway.;;;;;;;;;x
bastardevents.3.desc;My father decided to legitimize me!;Mon père a décidé de me légitimer !;My father decided to legitimize me!;;My father decided to legitimize me!;;;;;;;;;x;;
bastardevents.3.a;My mother will like that.;Ma mère va aimer ça.;My mother will like that.;;My mother will like that.;;;;;;;;;x;;
bastardevents.4.desc;The father has refused to legitimize your son.;Le père a refusé de légitimer votre fils.;The father has refused to legitimize your son.;;The father has refused to legitimize your son.;;;;;;;;;x;;
bastardevents.4.a;What a jerk!;Quel crétin !;What a jerk!;;What a jerk!;;;;;;;;;x;;
bastardevents.5.desc;The father of your son, [From.GetFirstName], has decided to legitimize him.;Le père de votre fils, [From.GetFirstName], a décidé de le légitimer.;The father of your son, [From.GetFirstName], has decided to legitimize him.;;The father of your son, [From.GetFirstName], has decided to legitimize him.;;;;;;;;;x
bastardevents.5.a;He loves me!;Il m'aime !;He loves me!;;He loves me!;;;;;;;;;x;;
bastard_chain_tooltip;Legitimisation is requested.;La légitimation est demandée.;Legitimisation is requested.;;Legitimisation is requested.;;;;;;;;;x;;
request_legit_for_son;Request Legitimisation for Bastard Sons;Demande de légitimation pour les fils bâtards;Request Legitimisation for Bastard Sons;;Request Legitimisation for Bastard Sons;;;;;;;;;x;;
request_legit_for_son_desc;Ask the father of your bastard to legitimize his bastard son.;Demander au père de votre bâtard de légitimer son fils bâtard.;Ask the father of your bastard to legitimize his bastard son.;;Ask the father of your bastard to legitimize his bastard son.;;;;;;;;;x;;
friendevents.0.desc;I have served my liege loyally.  Perhaps I should try to make friends with him.;J'ai servi mon suzerain loyalement. Peut-être devrais-je essayer de me faire des amis avec lui.;I have served my liege loyally.  Perhaps I should try to make friends with him.;;I have served my liege loyally.  Perhaps I should try to make friends with him.;;;;;;;;;x
friendevents.0.a;Let's try.;Essayons.;Let's try.;;Let's try.;;;;;;;;;x;;
friendevents.0.b;Maybe later...;Peut-être plus tard ...;Maybe later...;;Maybe later...;;;;;;;;;x;;
friendevents.1.desc;My [GetFromRelation], [From.GetTitledFirstName], approached me after a council meeting today and asking me to join [From.GetHerHim] for supper.  We both had a grand time, and I think perhaps I should continue to spend time with [From.GetFirstName].;Mon [GetFromRelation], [From.GetTitledFirstName], s'est approché de moi après une réunion aujourd'hui et m'a demandé de [From.GetHerHim] rejoindre pour le souper. Nous avons tous les deux passé un bon moment, et je pense que je devrais peut-être continuer à passer du temps avec [From.GetFirstName].;My [GetFromRelation], [From.GetTitledFirstName], approached me after a meeting today and asking me to join [From.GetHerHim] for supper.  We both had a grand time, and I think perhaps I should continue to spend time with [From.GetFirstName].;;My [GetFromRelation], [From.GetTitledFirstName], approached me after a meeting today and asking me to join [From.GetHerHim] for supper.  We both had a grand time, and I think perhaps I should continue to spend time with [From.GetFirstName].;;;;;;;;;x
friendevents.1.a;Let's be friends, [From.GetFirstName].;Soyons amis, [From.GetFirstName].;Let's be friends, [From.GetFirstName].;;Let's be friends, [From.GetFirstName].;;;;;;;;;x;;
friendevents.1.b;[This.GetTitle]s have no friends.  Only subjects and enemies!;[This.GetTitle] n'a pas d'amis. Seulement des sujets et des ennemis !;[This.GetTitle]s have no friends.  Only subjects and enemies!;;[This.GetTitle]s have no friends.  Only subjects and enemies!;;;;;;;;;x;;
friendevents.2.desc;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;J'ai dîné avec mon ami et maintenant nous avons accepté d'aller chasser ensemble dans 15 jours. Je pense que c'est le début d'une belle amitié !;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;;;;;;;;;x;;
friendevents.3.desc;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;[From.GetTitledFirstName] et j'ai passé un bon moment au souper, mais [From.GetSheHe] a refusé mon offre de chasser ensemble. Peut-être une autre fois...;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;;;;;;;;;x;;
friendevents.4.desc;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;Je ressens le besoin de parler à quelqu'un. Peut-être qu'un de mes courtisans me divertira.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;;;;;;;;x;;
friendevents.4.a;Let's see what they have to say.;Voyons ce qu'ils ont à dire.;Let's see what they have to say.;;Let's see what they have to say.;;;;;;;;;x;;
friendevents.4.b;I'm not interested in these people.;Je ne suis pas intéressé par ces gens.;I'm not interested in these people.;;I'm not interested in these people.;;;;;;;;;x;;
friendevents.5.desc;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] est venu me parler aujourd'hui. Nous avons discuté de nombreux sujets intéressants et [From.GetFirstName] a semblé être très content. [From.GetSheHe] a suggéré peut-être que nous devrions nous rencontrer autour d'une bouteille de vin un jour.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;;;;;;;;x;;
friendevents.5.a;That sounds great!;Ça a l'air génial !;That sounds great!;;That sounds great!;;;;;;;;;x;;
friendevents.5.b;Perhaps another time...;Peut-être une autre fois...;Perhaps another time...;;Perhaps another time...;;;;;;;;;x;;
friendevents.6.desc;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] était intéressant de parler, et [From.GetSheHe] a répondu positivement à la suggestion que nous devrions boire ensemble. Je pense que je me suis fait un ami.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;;;;;;;;x;;
friendevents.7.desc;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] ne semblait pas intéressé pour qu'on soit amis. Tant pis...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;;;;;;;;x;;
make_friend_attempt_tooltip;[Root.GetFirstName] tries to make a friend.;[Root.GetFirstName] essaie de se faire un ami.;[Root.GetFirstName] tries to make a friend.;;[Root.GetFirstName] tries to make a friend.;;;;;;;;;x;;
make_friend_success_tooltip;A friendship is formed.;Une amitié a été crée.;A friendship is formed.;;A friendship is formed.;;;;;;;;;x;;
make_friend_sad_tooltip;[From.GetTitledFirstName] is refused.;[From.GetTitledFirstName] a refusé.;[From.GetTitledFirstName] is refused.;;[From.GetTitledFirstName] is refused.;;;;;;;;;x;;
friendevents.8.desc;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;Mon suzerain semble s'ennuyer ces jours-ci. Je devrais peut-être l'inviter à pratiquer l'escrime avec moi.;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;;;;;;;;;x
friendevents.9.desc;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;J'étais assis seul quand [From.GetTitledFirstName] m'a demandé si je voulais m'entraîner avec lui. Je me suis bien amusé, mais [From.GetFirstName] m'a battu dans la plupart de nos combats. Je devrais lui demander de m'aider à m'entraîner !;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;;;;;;;;;x;;
friendevents.9.a;Teach me to be a duelist, [From.GetFirstName]!;Apprends-moi à être un duelliste, [From.GetFirstName] !;Teach me to be a duelist, [From.GetFirstName]!;;Teach me to be a duelist, [From.GetFirstName]!;;;;;;;;;x;;
friendevents.9.b;I don't want to be a duelist.;Je ne veux pas être un duelliste.;I don't want to be a duelist.;;I don't want to be a duelist.;;;;;;;;;x;;
friendevents.10.desc;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;[From.GetTitledFirstName] et moi sommes devenu amis, et je lui ai appris à mieux se battre.;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;;;;;;;;;x;;
friendevents.11.desc;[From.GetTitledFirstName] didn't want to become a duelist.;[From.GetTitledFirstName] ne veut pas devenir un duelliste.;[From.GetTitledFirstName] didn't want to become a duelist.;;[From.GetTitledFirstName] didn't want to become a duelist.;;;;;;;;;x;;
friendevents.12.desc;I feel the need to talk to someone.  Perhaps one of my liege's courtiers will entertain me.;Je ressens le besoin de parler à quelqu'un. Peut-être que l'un des courtisans de mon suzerain me divertira.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;;;;;;;;x
friendevents.12.a;Let's see what they have to say.;Voyons ce qu'ils ont à dire.;Let's see what they have to say.;;Let's see what they have to say.;;;;;;;;;x;;
friendevents.12.b;I'm not interested in these people.;Je ne suis pas intéressé par ces gens.;I'm not interested in these people.;;I'm not interested in these people.;;;;;;;;;x;;
friendevents.13.desc;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] est venu me parler aujourd'hui. Nous avons discuté de nombreux sujets intéressants et [From.GetFirstName] semble très content. [From.GetSheHe] a suggéré peut-être que nous devrions nous rencontrer autour d'une bouteille de vin un jour.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;;;;;;;;x;;
friendevents.13.a;That sounds great!;Ça a l'air génial !;That sounds great!;;That sounds great!;;;;;;;;;x;;
friendevents.13.b;Perhaps another time...;Peut-être une autre fois...;Perhaps another time...;;Perhaps another time...;;;;;;;;;x;;
friendevents.14.desc;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] était intéressant de parler, et [From.GetSheHe] a répondu positivement à la suggestion que nous devrions boire ensemble. Je pense que je me suis fait un ami.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;;;;;;;;x;;
friendevents.15.desc;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] ne semblait pas intéressé pour qu'on soit amis. Tant pis...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;;;;;;;;x;;
regentevents.0.desc;[Root.Liege.GetTitledFirstName]'s current regent is not suitable.  I should be regent!;Le régent actuel de [Root.Liege.GetTitledFirstName] ne convient pas. Je devrais être régent !;[Root.Liege.GetTitledFirstName]'s current regent is not suitable. I should be regent!;;[Root.Liege.GetTitledFirstName]'s current regent is not suitable. I should be regent!;;;;;;;;;x;;
friendcheck.0.desc;Here are people that are of importance to you.;Voici des personnes qui sont importantes pour vous.;Here are people that are of importance to you.;;Here are people that are of importance to you.;;;;;;;;;x;;
friendcheck.0.a;Friends;Amis;Friends;;Friends;;;;;;;;;x;;
friendcheck.0.b;Rivals;Rivaux;Rivals;;Rivals;;;;;;;;;x;;
friendcheck.0.c;Lover;Amant(e);Lover;;Lover;;;;;;;;;x;;
friendfavors.0.desc;My liege is a good friend.  He'll help me find a marriage.;Mon suzerain est un bon ami. Il m'aidera à trouver quelqu'un pour mon mariage.;My liege is a good friend.  He'll help me find a marriage.;;My liege is a good friend.  He'll help me find a marriage.;;;;;;;;;x
friendfavors.1.desc;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;Mon ami [From.GetFirstName] m'a demandé de l'aider à se marier.;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;;;;;;;;;x;;
friendfavors.1.a;I have someone available at court.;J'ai quelqu'un de disponible à la cour.;I have someone available at court.;;I have someone available at court.;;;;;;;;;x;;
friendfavors.1.b;I'll find one.;Je vais trouver quelqu'un.;I'll find one.;;I'll find one.;;;;;;;;;x
friendfavors.1.c;I'll find one he'll like.;Je vais trouver quelqu'un qu'il va aimer.;I'll find one he'll like.;;I'll find one he'll like.;;;;;;;;;x;;
friendfavors.1.d;Sorry, can't help.;Désolé, je ne peux pas aider.;Sorry, can't help.;;Sorry, can't help.;;;;;;;;;x;;
friendfavors.2.desc;My liege will make me a priest.;Mon suzerain fera de moi un prêtre.;My liege will make me a priest.;;My liege will make me a priest.;;;;;;;;;x
friendfavors.3.desc;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;Un de mes amis, [From.GetFirstName], a souligné qu'il y a un évêque incapable dans mon royaume. Il dit qu'il aimerait prendre la relève à la place de cet évêque.;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;;;;;;;;;x;;
friendfavors.3.a;It would anger the Pope, but...;Cela mettrait en colère le pape, mais ...;It would anger the Pope, but...;;It would anger the Pope, but...;;;;;;;;;x;;
friendfavors.3.b;With Free Investiture, I have that authority.;Avec l'investiture libre, j'ai cette autorité.;With Free Investiture, I have that authority.;;With Free Investiture, I have that authority.;;;;;;;;;x
friendfavors.3.c;No, the other bishops might whine.;Non, les autres évêques pourraient pleurnicher.;No, the other bishops might whine.;;No, the other bishops might whine.;;;;;;;;;x;;
friendfavors.4.desc;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;Je ferais un bon gardien pour l'un des enfants de mon suzerain. J'ai envoyé une lettre courtoise demandant la tutelle de l'un des petits de mon cher ami.;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;;;;;;;;;x
friendfavors.5.desc;My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honor of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];Mon cher ami, élever un enfant n'est jamais une chose facile à faire, et je pense qu'un bon ami doit fournir des conseils en de telles matières. Je demande humblement que vous m'accordiez l'honneur de favoriser l'un de vos jeunes.\n\nAvec des salutations d'espoir,\n[From.GetTitledFirstName];My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honor of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];;My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honor of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.5.a;Grant the request.;Accorder la demande;Grant the request.;;Grant the request.;;;;;;;;;x;;
friendfavors.5.b;No, I know what's best for my child!;Non, je sais ce qu'il y a mieux pour mon enfant !;No, I know what's best for my child!;;No, I know what's best for my child!;;;;;;;;;x;;
friendfavors.6.desc;Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honor and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];Cher [Root.GetTitledFirstName], votre sagesse est bien connue, et je suis d'accord avec vous et votre sage conseil. Je vous accorde l'honneur et la responsabilité d'éduquer un de mes enfants.\n\nAvec mes plus sincères remerciements\nVotre ami,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honor and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honor and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.7.desc;Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honor of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];Cher [Root.GetTitledFirstName], votre sagesse est bien connue, mais j'ai déjà accordé l'honneur de la tutelle à un autre et je ne peux pas briser ma parole.\n\nAvec mes plus sincères regrets,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honor of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honor of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.8.desc;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;Tenter d'économiser de l'or s'avère plus difficile que prévu. J'ai envoyé une demande à [Root.Liege.GetTitledFirstName] demandant une assistance financière. Mon cher ami aidera sûrement !;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;;;;;;;;;x;;
friendfavors.9.desc;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;Un de mes amis, [From.GetFirstName], tente d'amasser de la richesse. Cependant, [From.GetSheHe] a économisé difficilement, et a demandé des fonds de mes coffres.;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;;;;;;;;;x;;
friendfavors.9.a;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;Lui donner quelque chose pour qu'[From.GetSheHe] reste silencieux.;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;;;;;;;;;x;;
friendfavors.9.b;A year's income for my friend.;Le revenu d'une année pour mon ami.;A year's income for my friend.;;A year's income for my friend.;;;;;;;;;x;;
friendfavors.9.c;Two year's income!;Le revenu de deux ans !;Two year's income!;;Two year's income!;;;;;;;;;x;;
friendfavors.9.d;I cannot afford to help.;Je ne peux pas me permettre d'aider.;I cannot afford to help.;;I cannot afford to help.;;;;;;;;;x;;
friendfavors.9.e;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;Amasser de la richesse ? Avec ce revenu ? Dites-lui que c'est de la folie.;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;;;;;;;;;x;;
attacker_forced_peace_tooltip;[This.GetFirstName] is forced to make peace.;[This.GetFirstName] est forcé de faire la paix.;[This.GetFirstName] is forced to make peace.;;[This.GetFirstName] is forced to make peace.;;;;;;;;;x;;
friendfavors.10.desc;Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];Cher [Root.GetTitledFirstName], Il m'attriste de vous informer que mes coffres sont pitoyablement petits et je ne peux pas vous fournir l'or que vous avez demandé.\n\nAvec mes plus sincères excuses\nVotre ami,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.11.desc;Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];Cher [Root.GetTitledFirstName], je suis heureux d'annoncer que je peux vous aider avec votre objectif, et j'ai fourni un cadeau raisonnable à inclure avec ce message.\nVotre ami,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.12.desc;Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];Cher [Root.GetTitledFirstName], en raison de vos faibles revenus, je dois vous implorer d'abandonner votre quête pour collecter une telle richesse.\n\nVotre ami,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x;;
friendfavors.13.desc;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;La guerre inter-royaume affaiblit le royaume. Sûrement, mon suzerain et ami [Root.Liege.GetTitledFirstName] doit le voir. Il va contourner les règles pour moi.;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;;;;;;;;;x
friendfavors.14.desc;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;[From.GetTitledFirstName], un bon ami à moi, a demandé que, malgré que l'autorité de la Couronne interdisant d'intervenir dans les guerres inter-royaumes, je pourrais contourner les règles et mettre fin à la guerre contre [From.GetHerHim].;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;;;;;;;;;x;;
friendfavors.14.a;I agree. End the war within our borders.;Je suis d'accord. C'est terminé la guerre à l'intérieur de nos frontières.;I agree. End the war within our borders.;;I agree. End the war within our borders.;;;;;;;;;x;;
friendfavors.14.b;The laws apply to everyone.;Les lois s'appliquent à tout le monde.;The laws apply to everyone.;;The laws apply to everyone.;;;;;;;;;x;;
friendfavors.15.desc;My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];Mon cher [Root.GetTitledFirstName], votre demande m'a profondément touché. Bien sûr, je vais mettre fin à la guerre insensée entre vous et mon autre vassal.\n\nMeilleurs salutations\nVotre ami,\n[From.GetTitledFirstName];My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];;My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
